step,timestamp
service_announced,0
admission_resp_provider_1,40
admission_resp_provider_2,79
admission_resp_provider_3,84
admission_resp_provider_4,88
admission_resp_provider_5,141
admission_resp_provider_6,179
required_offers_received,179
provider_chosen,179
deploy_request_sent,179
confirm_deployment_received,3443
establish_vxlan_connection_with_provider_start,3443
establish_vxlan_connection_with_provider_finished,3715
connection_test_success,5279
service_id,service6adbc423
provider_id,provider_5
