step,timestamp
service_announced,0
admission_resp_provider_1,72
admission_resp_provider_2,81
admission_resp_provider_3,91
admission_resp_provider_4,124
admission_resp_provider_5,150
admission_resp_provider_6,239
required_offers_received,239
provider_chosen,239
deploy_request_sent,239
confirm_deployment_received,3769
establish_vxlan_connection_with_provider_start,3769
establish_vxlan_connection_with_provider_finished,4032
connection_test_success,5699
service_id,serviceff0989cb
provider_id,provider_2
