step,timestamp
service_announced,0
admission_resp_provider_1,77
admission_resp_provider_2,96
admission_resp_provider_3,109
admission_resp_provider_4,140
admission_resp_provider_5,175
admission_resp_provider_6,206
required_offers_received,206
provider_chosen,206
deploy_request_sent,207
confirm_deployment_received,2257
establish_vxlan_connection_with_provider_start,2258
establish_vxlan_connection_with_provider_finished,2506
connection_test_success,4175
service_id,servicea7ed29c8
provider_id,provider_1
