step,timestamp
service_announced,0
admission_resp_provider_1,76
admission_resp_provider_2,108
admission_resp_provider_3,132
admission_resp_provider_4,162
admission_resp_provider_5,198
admission_resp_provider_6,222
required_offers_received,222
provider_chosen,222
deploy_request_sent,222
confirm_deployment_received,1401
establish_vxlan_connection_with_provider_start,1403
establish_vxlan_connection_with_provider_finished,1672
connection_test_success,3328
service_id,servicef3a7d75d
provider_id,provider_5
