step,timestamp
service_announced,0
admission_resp_provider_1,20
admission_resp_provider_2,41
admission_resp_provider_3,59
admission_resp_provider_4,69
admission_resp_provider_5,113
admission_resp_provider_6,132
required_offers_received,132
provider_chosen,132
deploy_request_sent,133
confirm_deployment_received,1432
establish_vxlan_connection_with_provider_start,1433
establish_vxlan_connection_with_provider_finished,1695
connection_test_success,3261
service_id,service27d28472
provider_id,provider_4
