step,timestamp
service_announced,0
admission_resp_provider_1,77
admission_resp_provider_2,91
admission_resp_provider_3,116
admission_resp_provider_4,122
admission_resp_provider_5,172
admission_resp_provider_6,244
required_offers_received,244
provider_chosen,244
deploy_request_sent,244
confirm_deployment_received,1633
establish_vxlan_connection_with_provider_start,1634
establish_vxlan_connection_with_provider_finished,2240
connection_test_success,3800
service_id,servicec4ead318
provider_id,provider_6
