step,timestamp
service_announced,0
admission_resp_provider_1,45
admission_resp_provider_2,74
admission_resp_provider_3,97
admission_resp_provider_4,133
admission_resp_provider_5,166
admission_resp_provider_6,174
required_offers_received,174
provider_chosen,174
deploy_request_sent,174
confirm_deployment_received,3020
establish_vxlan_connection_with_provider_start,3020
establish_vxlan_connection_with_provider_finished,3352
connection_test_success,4924
service_id,service9ab468c8
provider_id,provider_2
