step,timestamp
service_announced,0
admission_resp_provider_1,51
admission_resp_provider_2,84
admission_resp_provider_3,91
admission_resp_provider_4,140
admission_resp_provider_5,178
admission_resp_provider_6,234
required_offers_received,234
provider_chosen,234
deploy_request_sent,234
confirm_deployment_received,3927
establish_vxlan_connection_with_provider_start,3927
establish_vxlan_connection_with_provider_finished,4569
connection_test_success,6125
service_id,servicef6351759
provider_id,provider_6
