step,timestamp
service_announced,0
admission_resp_provider_1,70
admission_resp_provider_2,112
admission_resp_provider_3,141
admission_resp_provider_4,159
admission_resp_provider_5,198
admission_resp_provider_6,252
required_offers_received,252
provider_chosen,252
deploy_request_sent,252
confirm_deployment_received,3264
establish_vxlan_connection_with_provider_start,3265
establish_vxlan_connection_with_provider_finished,3559
connection_test_success,5223
service_id,servicea6f6faec
provider_id,provider_3
