step,timestamp
service_announced,0
admission_resp_provider_1,72
admission_resp_provider_2,110
admission_resp_provider_3,117
admission_resp_provider_4,182
admission_resp_provider_5,187
admission_resp_provider_6,237
required_offers_received,237
provider_chosen,237
deploy_request_sent,237
confirm_deployment_received,1279
establish_vxlan_connection_with_provider_start,1279
establish_vxlan_connection_with_provider_finished,1494
connection_test_success,3094
service_id,service63e38386
provider_id,provider_1
