step,timestamp
service_announced,0
admission_resp_provider_1,66
admission_resp_provider_2,90
admission_resp_provider_3,106
admission_resp_provider_4,134
admission_resp_provider_5,177
admission_resp_provider_6,189
required_offers_received,189
provider_chosen,189
deploy_request_sent,190
confirm_deployment_received,2583
establish_vxlan_connection_with_provider_start,2584
establish_vxlan_connection_with_provider_finished,3530
connection_test_success,5085
service_id,service993558e6
provider_id,provider_6
