step,timestamp
service_announced,0
admission_resp_provider_1,59
admission_resp_provider_2,73
admission_resp_provider_3,88
admission_resp_provider_4,110
admission_resp_provider_5,126
admission_resp_provider_6,169
required_offers_received,169
provider_chosen,169
deploy_request_sent,169
confirm_deployment_received,2179
establish_vxlan_connection_with_provider_start,2179
establish_vxlan_connection_with_provider_finished,2479
connection_test_success,4060
service_id,service5efef33b
provider_id,provider_5
