step,timestamp
service_announced,0
admission_resp_provider_1,51
admission_resp_provider_2,68
admission_resp_provider_3,95
admission_resp_provider_4,123
admission_resp_provider_5,164
admission_resp_provider_6,182
required_offers_received,182
provider_chosen,182
deploy_request_sent,183
confirm_deployment_received,1960
establish_vxlan_connection_with_provider_start,1960
establish_vxlan_connection_with_provider_finished,2254
connection_test_success,3815
service_id,serviceda0d3e6d
provider_id,provider_1
