step,timestamp
service_announced,0
admission_resp_provider_1,81
admission_resp_provider_2,183
admission_resp_provider_3,201
admission_resp_provider_4,218
admission_resp_provider_5,234
admission_resp_provider_6,248
required_offers_received,248
provider_chosen,248
deploy_request_sent,249
confirm_deployment_received,4780
establish_vxlan_connection_with_provider_start,4781
establish_vxlan_connection_with_provider_finished,5084
connection_test_success,6734
service_id,servicedbe4ab9a
provider_id,provider_2
