step,timestamp
service_announced,0
admission_resp_provider_1,69
admission_resp_provider_2,97
admission_resp_provider_3,142
admission_resp_provider_4,167
admission_resp_provider_5,201
admission_resp_provider_6,233
required_offers_received,233
provider_chosen,233
deploy_request_sent,234
confirm_deployment_received,3366
establish_vxlan_connection_with_provider_start,3367
establish_vxlan_connection_with_provider_finished,4245
connection_test_success,5803
service_id,service0b8157a2
provider_id,provider_4
