step,timestamp
service_announced,0
admission_resp_provider_1,54
admission_resp_provider_2,58
admission_resp_provider_3,66
admission_resp_provider_4,93
admission_resp_provider_5,139
admission_resp_provider_6,147
required_offers_received,147
provider_chosen,147
deploy_request_sent,147
confirm_deployment_received,2010
establish_vxlan_connection_with_provider_start,2010
establish_vxlan_connection_with_provider_finished,3312
connection_test_success,4871
service_id,service450bebcb
provider_id,provider_2
