step,timestamp
service_announced,0
admission_resp_provider_1,27
admission_resp_provider_2,71
admission_resp_provider_3,84
admission_resp_provider_4,106
admission_resp_provider_5,133
admission_resp_provider_6,179
required_offers_received,179
provider_chosen,179
deploy_request_sent,179
confirm_deployment_received,2912
establish_vxlan_connection_with_provider_start,2912
establish_vxlan_connection_with_provider_finished,3147
connection_test_success,4787
service_id,service63b111be
provider_id,provider_6
