step,timestamp
service_announced,0
admission_resp_provider_1,49
admission_resp_provider_2,57
admission_resp_provider_3,81
admission_resp_provider_4,115
admission_resp_provider_5,120
admission_resp_provider_6,158
required_offers_received,158
provider_chosen,158
deploy_request_sent,158
confirm_deployment_received,1924
establish_vxlan_connection_with_provider_start,1924
establish_vxlan_connection_with_provider_finished,2188
connection_test_success,3801
service_id,serviced99df43f
provider_id,provider_4
