step,timestamp
service_announced,0
admission_resp_provider_1,73
admission_resp_provider_2,112
admission_resp_provider_3,124
admission_resp_provider_4,134
admission_resp_provider_5,142
admission_resp_provider_6,242
required_offers_received,242
provider_chosen,242
deploy_request_sent,242
confirm_deployment_received,3644
establish_vxlan_connection_with_provider_start,3645
establish_vxlan_connection_with_provider_finished,4265
connection_test_success,5817
service_id,servicededf39ea
provider_id,provider_1
