step,timestamp
service_announced,0
admission_resp_provider_1,24
admission_resp_provider_2,52
admission_resp_provider_3,66
admission_resp_provider_4,72
admission_resp_provider_5,120
admission_resp_provider_6,136
required_offers_received,136
provider_chosen,136
deploy_request_sent,136
confirm_deployment_received,1631
establish_vxlan_connection_with_provider_start,1632
establish_vxlan_connection_with_provider_finished,1912
connection_test_success,3496
service_id,service60fa7fa8
provider_id,provider_1
