step,timestamp
service_announced,0
admission_resp_provider_1,72
admission_resp_provider_2,98
admission_resp_provider_3,115
admission_resp_provider_4,144
admission_resp_provider_5,174
admission_resp_provider_6,184
required_offers_received,184
provider_chosen,184
deploy_request_sent,185
confirm_deployment_received,1303
establish_vxlan_connection_with_provider_start,1304
establish_vxlan_connection_with_provider_finished,1600
connection_test_success,3249
service_id,serviceac3ffee0
provider_id,provider_6
