step,timestamp
service_announced,0
admission_resp_provider_1,45
admission_resp_provider_2,79
admission_resp_provider_3,89
admission_resp_provider_4,98
admission_resp_provider_5,107
admission_resp_provider_6,130
required_offers_received,130
provider_chosen,130
deploy_request_sent,130
confirm_deployment_received,2517
establish_vxlan_connection_with_provider_start,2517
establish_vxlan_connection_with_provider_finished,2861
connection_test_success,4428
service_id,serviceaed09e8f
provider_id,provider_5
