step,timestamp
service_announced,0
admission_resp_provider_1,47
admission_resp_provider_2,63
admission_resp_provider_3,70
admission_resp_provider_4,99
admission_resp_provider_5,123
admission_resp_provider_6,132
required_offers_received,132
provider_chosen,132
deploy_request_sent,132
confirm_deployment_received,2891
establish_vxlan_connection_with_provider_start,2891
establish_vxlan_connection_with_provider_finished,3187
connection_test_success,4748
service_id,service5e9f0764
provider_id,provider_1
