step,timestamp
service_announced,0
admission_resp_provider_1,56
admission_resp_provider_2,61
admission_resp_provider_3,70
admission_resp_provider_4,97
admission_resp_provider_5,149
admission_resp_provider_6,160
required_offers_received,160
provider_chosen,160
deploy_request_sent,160
confirm_deployment_received,1889
establish_vxlan_connection_with_provider_start,1889
establish_vxlan_connection_with_provider_finished,3255
connection_test_success,4808
service_id,service3e48d359
provider_id,provider_4
