step,timestamp
service_announced,0
admission_resp_provider_1,42
admission_resp_provider_2,48
admission_resp_provider_3,61
admission_resp_provider_4,81
admission_resp_provider_5,85
admission_resp_provider_6,93
required_offers_received,93
provider_chosen,93
deploy_request_sent,93
confirm_deployment_received,1631
establish_vxlan_connection_with_provider_start,1632
establish_vxlan_connection_with_provider_finished,1930
connection_test_success,3535
service_id,service21c78f4f
provider_id,provider_1
