step,timestamp
service_announced,0
admission_resp_provider_1,47
admission_resp_provider_2,74
admission_resp_provider_3,81
admission_resp_provider_4,126
admission_resp_provider_5,171
admission_resp_provider_6,254
required_offers_received,254
provider_chosen,254
deploy_request_sent,254
confirm_deployment_received,1819
establish_vxlan_connection_with_provider_start,1819
establish_vxlan_connection_with_provider_finished,3312
connection_test_success,4863
service_id,service6f4a0627
provider_id,provider_5
