step,timestamp
service_announced,0
admission_resp_provider_1,62
admission_resp_provider_2,93
admission_resp_provider_3,138
admission_resp_provider_4,151
admission_resp_provider_5,177
admission_resp_provider_6,195
required_offers_received,195
provider_chosen,195
deploy_request_sent,196
confirm_deployment_received,1774
establish_vxlan_connection_with_provider_start,1774
establish_vxlan_connection_with_provider_finished,2534
connection_test_success,4086
service_id,servicec5f57a54
provider_id,provider_1
