step,timestamp
service_announced,0
admission_resp_provider_1,34
admission_resp_provider_2,68
admission_resp_provider_3,74
admission_resp_provider_4,78
admission_resp_provider_5,129
admission_resp_provider_6,150
required_offers_received,150
provider_chosen,150
deploy_request_sent,150
confirm_deployment_received,1848
establish_vxlan_connection_with_provider_start,1848
establish_vxlan_connection_with_provider_finished,2144
connection_test_success,3719
service_id,service4967bd36
provider_id,provider_5
