step,timestamp
service_announced,0
admission_resp_provider_1,77
admission_resp_provider_2,103
admission_resp_provider_3,123
admission_resp_provider_4,149
admission_resp_provider_5,217
admission_resp_provider_6,283
required_offers_received,283
provider_chosen,283
deploy_request_sent,284
confirm_deployment_received,1879
establish_vxlan_connection_with_provider_start,1879
establish_vxlan_connection_with_provider_finished,2498
connection_test_success,4047
service_id,serviceb441e666
provider_id,provider_3
