step,timestamp
service_announced,0
admission_resp_provider_1,33
admission_resp_provider_2,85
admission_resp_provider_3,105
admission_resp_provider_4,115
admission_resp_provider_5,144
admission_resp_provider_6,213
required_offers_received,213
provider_chosen,213
deploy_request_sent,214
confirm_deployment_received,1123
establish_vxlan_connection_with_provider_start,1124
establish_vxlan_connection_with_provider_finished,1385
connection_test_success,2972
service_id,servicea9e28365
provider_id,provider_2
