step,timestamp
service_announced,0
admission_resp_provider_1,79
admission_resp_provider_2,103
admission_resp_provider_3,112
admission_resp_provider_4,128
admission_resp_provider_5,170
admission_resp_provider_6,214
required_offers_received,214
provider_chosen,214
deploy_request_sent,215
confirm_deployment_received,1291
establish_vxlan_connection_with_provider_start,1292
establish_vxlan_connection_with_provider_finished,1573
connection_test_success,3207
service_id,service259194cd
provider_id,provider_3
