step,timestamp
service_announced,0
admission_resp_provider_1,42
admission_resp_provider_2,54
admission_resp_provider_3,77
admission_resp_provider_4,97
admission_resp_provider_5,110
admission_resp_provider_6,152
required_offers_received,152
provider_chosen,152
deploy_request_sent,152
confirm_deployment_received,2066
establish_vxlan_connection_with_provider_start,2066
establish_vxlan_connection_with_provider_finished,2351
connection_test_success,3927
service_id,service6f2d5e4b
provider_id,provider_6
