step,timestamp
service_announced,0
admission_resp_provider_1,70
admission_resp_provider_2,95
admission_resp_provider_3,111
admission_resp_provider_4,134
admission_resp_provider_5,209
admission_resp_provider_6,287
required_offers_received,287
provider_chosen,287
deploy_request_sent,287
confirm_deployment_received,3123
establish_vxlan_connection_with_provider_start,3124
establish_vxlan_connection_with_provider_finished,3410
connection_test_success,5054
service_id,service46a83d98
provider_id,provider_1
