step,timestamp
service_announced,0
admission_resp_provider_1,35
admission_resp_provider_2,97
admission_resp_provider_3,123
admission_resp_provider_4,178
admission_resp_provider_5,200
admission_resp_provider_6,260
required_offers_received,260
provider_chosen,260
deploy_request_sent,261
confirm_deployment_received,4778
establish_vxlan_connection_with_provider_start,4778
establish_vxlan_connection_with_provider_finished,5011
connection_test_success,6672
service_id,service7d2846b8
provider_id,provider_6
