step,timestamp
service_announced,0
admission_resp_provider_1,34
admission_resp_provider_2,45
admission_resp_provider_3,61
admission_resp_provider_4,83
admission_resp_provider_5,100
admission_resp_provider_6,143
required_offers_received,143
provider_chosen,143
deploy_request_sent,144
confirm_deployment_received,2089
establish_vxlan_connection_with_provider_start,2090
establish_vxlan_connection_with_provider_finished,2346
connection_test_success,3934
service_id,serviceaabd8acc
provider_id,provider_6
