step,timestamp
service_announced,0
admission_resp_provider_1,46
admission_resp_provider_2,102
admission_resp_provider_3,126
admission_resp_provider_4,161
admission_resp_provider_5,207
admission_resp_provider_6,230
required_offers_received,230
provider_chosen,230
deploy_request_sent,231
confirm_deployment_received,2239
establish_vxlan_connection_with_provider_start,2239
establish_vxlan_connection_with_provider_finished,2583
connection_test_success,4289
service_id,servicedebd515c
provider_id,provider_2
