step,timestamp
service_announced,0
admission_resp_provider_1,63
admission_resp_provider_2,97
admission_resp_provider_3,120
admission_resp_provider_4,126
admission_resp_provider_5,172
admission_resp_provider_6,214
required_offers_received,214
provider_chosen,214
deploy_request_sent,214
confirm_deployment_received,3780
establish_vxlan_connection_with_provider_start,3781
establish_vxlan_connection_with_provider_finished,4052
connection_test_success,5674
service_id,service2affad4f
provider_id,provider_1
