step,timestamp
service_announced,0
admission_resp_provider_1,29
admission_resp_provider_2,78
admission_resp_provider_3,90
admission_resp_provider_4,111
admission_resp_provider_5,141
admission_resp_provider_6,213
required_offers_received,213
provider_chosen,213
deploy_request_sent,214
confirm_deployment_received,2611
establish_vxlan_connection_with_provider_start,2612
establish_vxlan_connection_with_provider_finished,3299
connection_test_success,4857
service_id,serviceaf4b08bf
provider_id,provider_5
