step,timestamp
service_announced,0
admission_resp_provider_1,40
admission_resp_provider_2,48
admission_resp_provider_3,72
admission_resp_provider_4,105
admission_resp_provider_5,132
admission_resp_provider_6,142
required_offers_received,142
provider_chosen,142
deploy_request_sent,142
confirm_deployment_received,1606
establish_vxlan_connection_with_provider_start,1606
establish_vxlan_connection_with_provider_finished,1849
connection_test_success,3426
service_id,serviced49b6e10
provider_id,provider_6
