step,timestamp
service_announced,0
admission_resp_provider_1,46
admission_resp_provider_2,87
admission_resp_provider_3,115
admission_resp_provider_4,121
admission_resp_provider_5,168
admission_resp_provider_6,227
required_offers_received,227
provider_chosen,227
deploy_request_sent,227
confirm_deployment_received,4281
establish_vxlan_connection_with_provider_start,4282
establish_vxlan_connection_with_provider_finished,4537
connection_test_success,6115
service_id,service1ce8e161
provider_id,provider_4
