step,timestamp
service_announced,0
admission_resp_provider_1,62
admission_resp_provider_2,96
admission_resp_provider_3,110
admission_resp_provider_4,127
admission_resp_provider_5,179
admission_resp_provider_6,225
required_offers_received,225
provider_chosen,225
deploy_request_sent,226
confirm_deployment_received,1794
establish_vxlan_connection_with_provider_start,1795
establish_vxlan_connection_with_provider_finished,2096
connection_test_success,3738
service_id,service56feb2e0
provider_id,provider_3
