step,timestamp
service_announced,0
admission_resp_provider_1,43
admission_resp_provider_2,92
admission_resp_provider_3,98
admission_resp_provider_4,104
admission_resp_provider_5,142
admission_resp_provider_6,179
required_offers_received,179
provider_chosen,179
deploy_request_sent,179
confirm_deployment_received,4093
establish_vxlan_connection_with_provider_start,4093
establish_vxlan_connection_with_provider_finished,4716
connection_test_success,6277
service_id,service6d554542
provider_id,provider_5
