step,timestamp
service_announced,0
admission_resp_provider_1,69
admission_resp_provider_2,106
admission_resp_provider_3,113
admission_resp_provider_4,187
admission_resp_provider_5,198
admission_resp_provider_6,253
required_offers_received,253
provider_chosen,253
deploy_request_sent,254
confirm_deployment_received,4441
establish_vxlan_connection_with_provider_start,4441
establish_vxlan_connection_with_provider_finished,4757
connection_test_success,6427
service_id,servicee13cf4d8
provider_id,provider_6
