step,timestamp
service_announced,0
admission_resp_provider_1,56
admission_resp_provider_2,98
admission_resp_provider_3,127
admission_resp_provider_4,161
admission_resp_provider_5,192
admission_resp_provider_6,228
required_offers_received,228
provider_chosen,228
deploy_request_sent,229
confirm_deployment_received,1355
establish_vxlan_connection_with_provider_start,1355
establish_vxlan_connection_with_provider_finished,1683
connection_test_success,3322
service_id,service85d3e9da
provider_id,provider_2
