step,timestamp
service_announced,0
admission_resp_provider_1,56
admission_resp_provider_2,73
admission_resp_provider_3,106
admission_resp_provider_4,135
admission_resp_provider_5,141
admission_resp_provider_6,173
required_offers_received,173
provider_chosen,173
deploy_request_sent,173
confirm_deployment_received,2743
establish_vxlan_connection_with_provider_start,2743
establish_vxlan_connection_with_provider_finished,3499
connection_test_success,5052
service_id,service312c2f15
provider_id,provider_4
