step,timestamp
service_announced,0
admission_resp_provider_1,33
admission_resp_provider_2,61
admission_resp_provider_3,72
admission_resp_provider_4,77
admission_resp_provider_5,132
admission_resp_provider_6,152
required_offers_received,152
provider_chosen,152
deploy_request_sent,153
confirm_deployment_received,2728
establish_vxlan_connection_with_provider_start,2728
establish_vxlan_connection_with_provider_finished,3043
connection_test_success,4653
service_id,service532b50b9
provider_id,provider_5
