step,timestamp
service_announced,0
admission_resp_provider_1,37
admission_resp_provider_2,86
admission_resp_provider_3,98
admission_resp_provider_4,109
admission_resp_provider_5,129
admission_resp_provider_6,170
required_offers_received,170
provider_chosen,170
deploy_request_sent,170
confirm_deployment_received,1904
establish_vxlan_connection_with_provider_start,1904
establish_vxlan_connection_with_provider_finished,2164
connection_test_success,3771
service_id,service12daef5e
provider_id,provider_1
