step,timestamp
service_announced,0
admission_resp_provider_1,41
admission_resp_provider_2,56
admission_resp_provider_3,83
admission_resp_provider_4,105
admission_resp_provider_5,112
admission_resp_provider_6,158
required_offers_received,158
provider_chosen,158
deploy_request_sent,158
confirm_deployment_received,2062
establish_vxlan_connection_with_provider_start,2062
establish_vxlan_connection_with_provider_finished,2324
connection_test_success,3884
service_id,service7a8f130b
provider_id,provider_6
