step,timestamp
service_announced,0
admission_resp_provider_1,54
admission_resp_provider_2,95
admission_resp_provider_3,126
admission_resp_provider_4,137
admission_resp_provider_5,164
admission_resp_provider_6,222
required_offers_received,222
provider_chosen,222
deploy_request_sent,222
confirm_deployment_received,1889
establish_vxlan_connection_with_provider_start,1890
establish_vxlan_connection_with_provider_finished,2599
connection_test_success,4148
service_id,servicee620a42f
provider_id,provider_6
