step,timestamp
service_announced,0
admission_resp_provider_1,61
admission_resp_provider_2,102
admission_resp_provider_3,112
admission_resp_provider_4,126
admission_resp_provider_5,177
admission_resp_provider_6,182
required_offers_received,182
provider_chosen,182
deploy_request_sent,183
confirm_deployment_received,3233
establish_vxlan_connection_with_provider_start,3233
establish_vxlan_connection_with_provider_finished,3481
connection_test_success,5051
service_id,servicec9c2e07d
provider_id,provider_1
