step,timestamp
service_announced,0
admission_resp_provider_1,36
admission_resp_provider_2,101
admission_resp_provider_3,123
admission_resp_provider_4,156
admission_resp_provider_5,190
admission_resp_provider_6,256
required_offers_received,256
provider_chosen,256
deploy_request_sent,257
confirm_deployment_received,2875
establish_vxlan_connection_with_provider_start,2875
establish_vxlan_connection_with_provider_finished,3117
connection_test_success,4757
service_id,service0df79155
provider_id,provider_5
