step,timestamp
service_announced,0
admission_resp_provider_1,39
admission_resp_provider_2,56
admission_resp_provider_3,65
admission_resp_provider_4,84
admission_resp_provider_5,106
admission_resp_provider_6,137
required_offers_received,137
provider_chosen,137
deploy_request_sent,137
confirm_deployment_received,1876
establish_vxlan_connection_with_provider_start,1876
establish_vxlan_connection_with_provider_finished,2116
connection_test_success,3698
service_id,service685eb6db
provider_id,provider_3
