step,timestamp
service_announced,0
admission_resp_provider_1,74
admission_resp_provider_2,101
admission_resp_provider_3,116
admission_resp_provider_4,126
admission_resp_provider_5,135
admission_resp_provider_6,185
required_offers_received,185
provider_chosen,185
deploy_request_sent,185
confirm_deployment_received,1761
establish_vxlan_connection_with_provider_start,1762
establish_vxlan_connection_with_provider_finished,2051
connection_test_success,3678
service_id,serviceb807c57e
provider_id,provider_1
