step,timestamp
service_announced,0
admission_resp_provider_1,75
admission_resp_provider_2,99
admission_resp_provider_3,108
admission_resp_provider_4,117
admission_resp_provider_5,127
admission_resp_provider_6,178
required_offers_received,178
provider_chosen,178
deploy_request_sent,178
confirm_deployment_received,1997
establish_vxlan_connection_with_provider_start,1997
establish_vxlan_connection_with_provider_finished,2304
connection_test_success,3908
service_id,service18f5babd
provider_id,provider_5
