step,timestamp
service_announced,0
admission_resp_provider_1,64
admission_resp_provider_2,100
admission_resp_provider_3,117
admission_resp_provider_4,126
admission_resp_provider_5,153
admission_resp_provider_6,189
required_offers_received,189
provider_chosen,189
deploy_request_sent,190
confirm_deployment_received,3456
establish_vxlan_connection_with_provider_start,3457
establish_vxlan_connection_with_provider_finished,4077
connection_test_success,5631
service_id,servicee3d18079
provider_id,provider_1
