step,timestamp
service_announced,0
admission_resp_provider_1,28
admission_resp_provider_2,41
admission_resp_provider_3,64
admission_resp_provider_4,79
admission_resp_provider_5,104
admission_resp_provider_6,135
required_offers_received,135
provider_chosen,135
deploy_request_sent,135
confirm_deployment_received,2677
establish_vxlan_connection_with_provider_start,2678
establish_vxlan_connection_with_provider_finished,2973
connection_test_success,4547
service_id,service4733119f
provider_id,provider_2
