step,timestamp
service_announced,0
admission_resp_provider_1,77
admission_resp_provider_2,102
admission_resp_provider_3,118
admission_resp_provider_4,127
admission_resp_provider_5,135
admission_resp_provider_6,185
required_offers_received,185
provider_chosen,185
deploy_request_sent,185
confirm_deployment_received,2161
establish_vxlan_connection_with_provider_start,2161
establish_vxlan_connection_with_provider_finished,2447
connection_test_success,4071
service_id,serviceb8bd5b28
provider_id,provider_4
