step,timestamp
service_announced,0
admission_resp_provider_1,73
admission_resp_provider_2,110
admission_resp_provider_3,117
admission_resp_provider_4,130
admission_resp_provider_5,140
admission_resp_provider_6,220
required_offers_received,220
provider_chosen,220
deploy_request_sent,220
confirm_deployment_received,2347
establish_vxlan_connection_with_provider_start,2347
establish_vxlan_connection_with_provider_finished,3643
connection_test_success,5201
service_id,service79fd0f03
provider_id,provider_3
