step,timestamp
service_announced,0
admission_resp_provider_1,47
admission_resp_provider_2,66
admission_resp_provider_3,92
admission_resp_provider_4,131
admission_resp_provider_5,168
admission_resp_provider_6,184
required_offers_received,184
provider_chosen,184
deploy_request_sent,184
confirm_deployment_received,2436
establish_vxlan_connection_with_provider_start,2436
establish_vxlan_connection_with_provider_finished,2747
connection_test_success,4321
service_id,serviceb432d1ea
provider_id,provider_1
