step,timestamp
service_announced,0
admission_resp_provider_1,65
admission_resp_provider_2,79
admission_resp_provider_3,97
admission_resp_provider_4,110
admission_resp_provider_5,143
admission_resp_provider_6,164
required_offers_received,164
provider_chosen,164
deploy_request_sent,165
confirm_deployment_received,3010
establish_vxlan_connection_with_provider_start,3010
establish_vxlan_connection_with_provider_finished,3340
connection_test_success,4923
service_id,servicefdbc3598
provider_id,provider_1
