step,timestamp
service_announced,0
admission_resp_provider_1,63
admission_resp_provider_2,71
admission_resp_provider_3,85
admission_resp_provider_4,108
admission_resp_provider_5,127
admission_resp_provider_6,177
required_offers_received,177
provider_chosen,177
deploy_request_sent,178
confirm_deployment_received,2264
establish_vxlan_connection_with_provider_start,2265
establish_vxlan_connection_with_provider_finished,3218
connection_test_success,4781
service_id,service17dbcd5e
provider_id,provider_5
