step,timestamp
service_announced,0
admission_resp_provider_1,64
admission_resp_provider_2,97
admission_resp_provider_3,102
admission_resp_provider_4,120
admission_resp_provider_5,175
admission_resp_provider_6,228
required_offers_received,228
provider_chosen,228
deploy_request_sent,228
confirm_deployment_received,1884
establish_vxlan_connection_with_provider_start,1885
establish_vxlan_connection_with_provider_finished,2175
connection_test_success,3744
service_id,service8638a734
provider_id,provider_3
