step,timestamp
service_announced,0
admission_resp_provider_1,79
admission_resp_provider_2,107
admission_resp_provider_3,113
admission_resp_provider_4,132
admission_resp_provider_5,175
admission_resp_provider_6,219
required_offers_received,219
provider_chosen,219
deploy_request_sent,219
confirm_deployment_received,4029
establish_vxlan_connection_with_provider_start,4029
establish_vxlan_connection_with_provider_finished,4722
connection_test_success,6283
service_id,service0fddeecf
provider_id,provider_1
