step,timestamp
service_announced,0
admission_resp_provider_1,34
admission_resp_provider_2,66
admission_resp_provider_3,82
admission_resp_provider_4,108
admission_resp_provider_5,151
admission_resp_provider_6,188
required_offers_received,188
provider_chosen,188
deploy_request_sent,188
confirm_deployment_received,1378
establish_vxlan_connection_with_provider_start,1378
establish_vxlan_connection_with_provider_finished,1654
connection_test_success,3230
service_id,service7194a343
provider_id,provider_2
